date,spp,actb,value
81-07,AKEP,TWNAIO,0.0882352941176471
81-07,AKEP,TWKO,0.108823529411765
81-07,AKEP,SBOH,0.0573529411764706
81-07,AKEP,SBNAIO,0.0882352941176471
81-07,AKEP,SBKO,0.0352941176470588
81-07,AKEP,BROH,0.00588235294117647
81-07,AKEP,BRNAIO,0
81-07,AKEP,BRKO,0.0235294117647059
81-07,AKEP,TROH,0
81-07,AKEP,OTOT,0.0308823529411765
81-08,AKEP,FLOH,0.008
81-08,AKEP,FLNAIO,0
81-08,AKEP,FRNAIO,0
81-08,AKEP,FROL,0
81-08,AKEP,TBOH,0.256
81-08,AKEP,TWOH,0.312
81-08,AKEP,TWNAIO,0
81-08,AKEP,TWKO,0.256
81-08,AKEP,SBOH,0.056
81-08,AKEP,SBNAIO,0
81-08,AKEP,SBKO,0.104
81-08,AKEP,BROH,0
81-08,AKEP,BRNAIO,0
81-08,AKEP,BRKO,0
81-08,AKEP,TROH,0
81-08,AKEP,OTOT,0.008
81-09,AKEP,FLOH,0
81-09,AKEP,FLNAIO,0
81-09,AKEP,FRNAIO,0
81-09,AKEP,FROL,0
81-09,AKEP,TBOH,0.557692307692308
81-09,AKEP,TWOH,0.336538461538462
81-09,AKEP,TWNAIO,0
81-09,AKEP,TWKO,0.0192307692307692
81-09,AKEP,SBOH,0.0557692307692308
81-09,AKEP,SBNAIO,0
81-09,AKEP,SBKO,0.00961538461538462
81-09,AKEP,BROH,0
81-09,AKEP,BRNAIO,0.00769230769230769
81-09,AKEP,BRKO,0
81-09,AKEP,TROH,0
81-09,AKEP,OTOT,0.0134615384615385
81-10,AKEP,FLOH,0
81-10,AKEP,FLNAIO,0
81-10,AKEP,FRNAIO,0
81-10,AKEP,FROL,0
81-10,AKEP,TBOH,0.176470588235294
81-10,AKEP,TWOH,0.725490196078431
81-10,AKEP,TWNAIO,0.0196078431372549
81-10,AKEP,TWKO,0.0196078431372549
81-10,AKEP,SBOH,0.0196078431372549
81-10,AKEP,SBNAIO,0.0392156862745098
81-10,AKEP,SBKO,0
81-10,AKEP,BROH,0
81-10,AKEP,BRNAIO,0
81-10,AKEP,BRKO,0
81-10,AKEP,TROH,0
81-10,AKEP,OTOT,0
81-11,AKEP,FLOH,0
81-11,AKEP,FLNAIO,0
81-11,AKEP,FRNAIO,0
81-11,AKEP,FROL,0
81-11,AKEP,TBOH,0.193548387096774
81-11,AKEP,TWOH,0.670967741935484
81-11,AKEP,TWNAIO,0
81-11,AKEP,TWKO,0.032258064516129
81-11,AKEP,SBOH,0.0709677419354839
81-11,AKEP,SBNAIO,0.032258064516129
81-11,AKEP,SBKO,0
81-11,AKEP,BROH,0
81-11,AKEP,BRNAIO,0
81-11,AKEP,BRKO,0
81-11,AKEP,TROH,0
81-11,AKEP,OTOT,0
81-12,AKEP,FLOH,0
81-12,AKEP,FLNAIO,0
81-12,AKEP,FRNAIO,0
81-12,AKEP,FROL,0
81-12,AKEP,TBOH,0.195833333333333
81-12,AKEP,TWOH,0.454166666666667
81-12,AKEP,TWNAIO,0
81-12,AKEP,TWKO,0.122916666666667
81-12,AKEP,SBOH,0.1
81-12,AKEP,SBNAIO,0.0416666666666667
81-12,AKEP,SBKO,0.00208333333333333
81-12,AKEP,BROH,0.0416666666666667
81-12,AKEP,BRNAIO,0
81-12,AKEP,BRKO,0
81-12,AKEP,TROH,0
81-12,AKEP,OTOT,0.0416666666666667
82-01,AKEP,FLOH,0
82-01,AKEP,FLNAIO,0
82-01,AKEP,FRNAIO,0
82-01,AKEP,FROL,0
82-01,AKEP,TBOH,0.133333333333333
82-01,AKEP,TWOH,0.644444444444444
82-01,AKEP,TWNAIO,0.0555555555555556
82-01,AKEP,TWKO,0.166666666666667
82-01,AKEP,SBOH,0
82-01,AKEP,SBNAIO,0
82-01,AKEP,SBKO,0
82-01,AKEP,BROH,0
82-01,AKEP,BRNAIO,0
82-01,AKEP,BRKO,0
82-01,AKEP,TROH,0
82-01,AKEP,OTOT,0
82-02,AKEP,FLOH,0.04
82-02,AKEP,FLNAIO,0
82-02,AKEP,FRNAIO,0
82-02,AKEP,FROL,0
82-02,AKEP,TBOH,0.41
82-02,AKEP,TWOH,0.305
82-02,AKEP,TWNAIO,0
82-02,AKEP,TWKO,0
82-02,AKEP,SBOH,0.145
82-02,AKEP,SBNAIO,0
82-02,AKEP,SBKO,0.05
82-02,AKEP,BROH,0
82-02,AKEP,BRNAIO,0
82-02,AKEP,BRKO,0
82-02,AKEP,TROH,0
82-02,AKEP,OTOT,0.05
82-04,AKEP,FLOH,0.30625
82-04,AKEP,FLNAIO,0
82-04,AKEP,FRNAIO,0
82-04,AKEP,FROL,0
82-04,AKEP,TBOH,0
82-04,AKEP,TWOH,0.44375
82-04,AKEP,TWNAIO,0
82-04,AKEP,TWKO,0
82-04,AKEP,SBOH,0.0625
82-04,AKEP,SBNAIO,0.125
82-04,AKEP,SBKO,0
82-04,AKEP,BROH,0
82-04,AKEP,BRNAIO,0
82-04,AKEP,BRKO,0
82-04,AKEP,TROH,0
82-04,AKEP,OTOT,0.0625
77-05,IIWI,FLOH,0.378947368421053
77-05,IIWI,FLNAIO,0
77-05,IIWI,FRNAIO,0.0394736842105263
77-05,IIWI,FROL,0
77-05,IIWI,TBOH,0.00263157894736842
77-05,IIWI,TWOH,0.0105263157894737
77-05,IIWI,TWNAIO,0.302631578947368
77-05,IIWI,TWKO,0
77-05,IIWI,SBOH,0.0763157894736842
77-05,IIWI,SBNAIO,0.0842105263157895
77-05,IIWI,SBKO,0
77-05,IIWI,BROH,0
77-05,IIWI,BRNAIO,0
77-05,IIWI,BRKO,0
77-05,IIWI,TROH,0
77-05,IIWI,OTOT,0.105263157894737
77-06,IIWI,FLOH,0.316279069767442
77-06,IIWI,FLNAIO,0
77-06,IIWI,FRNAIO,0
77-06,IIWI,FROL,0
77-06,IIWI,TBOH,0.0627906976744186
77-06,IIWI,TWOH,0.113953488372093
77-06,IIWI,TWNAIO,0.225581395348837
77-06,IIWI,TWKO,0
77-06,IIWI,SBOH,0.0581395348837209
77-06,IIWI,SBNAIO,0.0372093023255814
77-06,IIWI,SBKO,0.0232558139534884
77-06,IIWI,BROH,0.0348837209302326
77-06,IIWI,BRNAIO,0
77-06,IIWI,BRKO,0.0116279069767442
77-06,IIWI,TROH,0
77-06,IIWI,OTOT,0.116279069767442
77-07,IIWI,FLOH,0.54
77-07,IIWI,FLNAIO,0
77-07,IIWI,FRNAIO,0.0242857142857143
77-07,IIWI,FROL,0
77-07,IIWI,TBOH,0.0573925102857143
77-07,IIWI,TWOH,0.146428571428571
77-07,IIWI,TWNAIO,0.0807142857142857
77-07,IIWI,TWKO,0.0363384188571429
77-07,IIWI,SBOH,0.00857142857142857
77-07,IIWI,SBNAIO,0.0285714285714286
77-07,IIWI,SBKO,0
77-07,IIWI,BROH,0.0171428571428571
77-07,IIWI,BRNAIO,0
77-07,IIWI,BRKO,0
77-07,IIWI,TROH,0
77-07,IIWI,OTOT,0.0605547851428571
77-08,IIWI,FLOH,0.422707666666667
77-08,IIWI,FLNAIO,0.0527777777777778
77-08,IIWI,FRNAIO,0
77-08,IIWI,FROL,0
77-08,IIWI,TBOH,0.0472222222222222
77-08,IIWI,TWOH,0.0277777777777778
77-08,IIWI,TWNAIO,0.144444444444444
77-08,IIWI,TWKO,0.0277777777777778
77-08,IIWI,SBOH,0.0606256666666667
77-08,IIWI,SBNAIO,0.0166666666666667
77-08,IIWI,SBKO,0
77-08,IIWI,BROH,0.0277777777777778
77-08,IIWI,BRNAIO,0
77-08,IIWI,BRKO,0
77-08,IIWI,TROH,0
77-08,IIWI,OTOT,0.172222222222222
77-09,IIWI,FLOH,0.582142857142857
77-09,IIWI,FLNAIO,0.142857142857143
77-09,IIWI,FRNAIO,0
77-09,IIWI,FROL,0
77-09,IIWI,TBOH,0
77-09,IIWI,TWOH,0.107142857142857
77-09,IIWI,TWNAIO,0.0821428571428571
77-09,IIWI,TWKO,0
77-09,IIWI,SBOH,0.00357142857142857
77-09,IIWI,SBNAIO,0
77-09,IIWI,SBKO,0.0357142857142857
77-09,IIWI,BROH,0
77-09,IIWI,BRNAIO,0
77-09,IIWI,BRKO,0
77-09,IIWI,TROH,0
77-09,IIWI,OTOT,0.0464285714285714
77-10,IIWI,FLOH,0.302941176470588
77-10,IIWI,FLNAIO,0.0941176470588235
77-10,IIWI,FRNAIO,0
77-10,IIWI,FROL,0
77-10,IIWI,TBOH,0
77-10,IIWI,TWOH,0.0882352941176471
77-10,IIWI,TWNAIO,0.258823529411765
77-10,IIWI,TWKO,0.0147058823529412
77-10,IIWI,SBOH,0
77-10,IIWI,SBNAIO,0.0588235294117647
77-10,IIWI,SBKO,0
77-10,IIWI,BROH,0
77-10,IIWI,BRNAIO,0.00588235294117647
77-10,IIWI,BRKO,0
77-10,IIWI,TROH,0
77-10,IIWI,OTOT,0.176470588235294
77-11,IIWI,FLOH,0.252702702702703
77-11,IIWI,FLNAIO,0.108108108108108
77-11,IIWI,FRNAIO,0
77-11,IIWI,FROL,0
77-11,IIWI,TBOH,0
77-11,IIWI,TWOH,0.106756756756757
77-11,IIWI,TWNAIO,0.381081081081081
77-11,IIWI,TWKO,0
77-11,IIWI,SBOH,0.0324324324324324
77-11,IIWI,SBNAIO,0.0135135135135135
77-11,IIWI,SBKO,0
77-11,IIWI,BROH,0
77-11,IIWI,BRNAIO,0
77-11,IIWI,BRKO,0
77-11,IIWI,TROH,0
77-11,IIWI,OTOT,0.105405405405405
77-12,IIWI,FLOH,0.163414634146341
77-12,IIWI,FLNAIO,0
77-12,IIWI,FRNAIO,0
77-12,IIWI,FROL,0
77-12,IIWI,TBOH,0.0951219512195122
77-12,IIWI,TWOH,0.218292682926829
77-12,IIWI,TWNAIO,0.376829268292683
77-12,IIWI,TWKO,0
77-12,IIWI,SBOH,0.0731707317073171
77-12,IIWI,SBNAIO,0
77-12,IIWI,SBKO,0
77-12,IIWI,BROH,0
77-12,IIWI,BRNAIO,0
77-12,IIWI,BRKO,0
77-12,IIWI,TROH,0
77-12,IIWI,OTOT,0.0731707317073171
78-01,IIWI,FLOH,0.378378378378378
78-01,IIWI,FLNAIO,0
78-01,IIWI,FRNAIO,0
78-01,IIWI,FROL,0
78-01,IIWI,TBOH,0
78-01,IIWI,TWOH,0.110810810810811
78-01,IIWI,TWNAIO,0.308108108108108
78-01,IIWI,TWKO,0
78-01,IIWI,SBOH,0.0405405405405405
78-01,IIWI,SBNAIO,0
78-01,IIWI,SBKO,0
78-01,IIWI,BROH,0
78-01,IIWI,BRNAIO,0
78-01,IIWI,BRKO,0
78-01,IIWI,TROH,0
78-01,IIWI,OTOT,0.162162162162162
78-02,IIWI,FLOH,0.723684210526316
78-02,IIWI,FLNAIO,0
78-02,IIWI,FRNAIO,0
78-02,IIWI,FROL,0
78-02,IIWI,TBOH,0.0842105263157895
78-02,IIWI,TWOH,0.123684210526316
78-02,IIWI,TWNAIO,0.0157894736842105
78-02,IIWI,TWKO,0
78-02,IIWI,SBOH,0
78-02,IIWI,SBNAIO,0
78-02,IIWI,SBKO,0
78-02,IIWI,BROH,0
78-02,IIWI,BRNAIO,0
78-02,IIWI,BRKO,0
78-02,IIWI,TROH,0
78-02,IIWI,OTOT,0.0526315789473684
78-03,IIWI,FLOH,0.38
78-03,IIWI,FLNAIO,0.025
78-03,IIWI,FRNAIO,0
78-03,IIWI,FROL,0
78-03,IIWI,TBOH,0.03125
78-03,IIWI,TWOH,0.18375
78-03,IIWI,TWNAIO,0.0475
78-03,IIWI,TWKO,0
78-03,IIWI,SBOH,0.17
78-03,IIWI,SBNAIO,0.0075
78-03,IIWI,SBKO,0
78-03,IIWI,BROH,0.0275
78-03,IIWI,BRNAIO,0
78-03,IIWI,BRKO,0
78-03,IIWI,TROH,0
78-03,IIWI,OTOT,0.1275
78-04,IIWI,FLOH,0.451369863013699
78-04,IIWI,FLNAIO,0
78-04,IIWI,FRNAIO,0
78-04,IIWI,FROL,0
78-04,IIWI,TBOH,0.0356164383561644
78-04,IIWI,TWOH,0.158219178082192
78-04,IIWI,TWNAIO,0.0808219178082192
78-04,IIWI,TWKO,0
78-04,IIWI,SBOH,0.0712328767123288
78-04,IIWI,SBNAIO,0.0684931506849315
78-04,IIWI,SBKO,0
78-04,IIWI,BROH,0.0191780821917808
78-04,IIWI,BRNAIO,0
78-04,IIWI,BRKO,0
78-04,IIWI,TROH,0
78-04,IIWI,OTOT,0.115068493150685
78-05,IIWI,FLOH,0.387755102040816
78-05,IIWI,FLNAIO,0
78-05,IIWI,FRNAIO,0
78-05,IIWI,FROL,0
78-05,IIWI,TBOH,0.137755102040816
78-05,IIWI,TWOH,0.168367346938776
78-05,IIWI,TWNAIO,0.126530612244898
78-05,IIWI,TWKO,0
78-05,IIWI,SBOH,0.00816326530612245
78-05,IIWI,SBNAIO,0.0183673469387755
78-05,IIWI,SBKO,0
78-05,IIWI,BROH,0
78-05,IIWI,BRNAIO,0.0102040816326531
78-05,IIWI,BRKO,0
78-05,IIWI,TROH,0
78-05,IIWI,OTOT,0.142857142857143
78-06,IIWI,FLOH,0.652432432432432
78-06,IIWI,FLNAIO,0
78-06,IIWI,FRNAIO,0
78-06,IIWI,FROL,0
78-06,IIWI,TBOH,0.0486486486486487
78-06,IIWI,TWOH,0.104324324324324
78-06,IIWI,TWNAIO,0.116216216216216
78-06,IIWI,TWKO,0
78-06,IIWI,SBOH,0.0594594594594595
78-06,IIWI,SBNAIO,0.0135135135135135
78-06,IIWI,SBKO,0
78-06,IIWI,BROH,0
78-06,IIWI,BRNAIO,0
78-06,IIWI,BRKO,0
78-06,IIWI,TROH,0
78-06,IIWI,OTOT,0.00540540540540541
78-07,IIWI,FLOH,0.431111111111111
78-07,IIWI,FLNAIO,0.0466666666666667
78-07,IIWI,FRNAIO,0.0222222222222222
78-07,IIWI,FROL,0
78-07,IIWI,TBOH,0
78-07,IIWI,TWOH,0.151111111111111
78-07,IIWI,TWNAIO,0.182222222222222
78-07,IIWI,TWKO,0.0888888888888889
78-07,IIWI,SBOH,0.0333333333333333
78-07,IIWI,SBNAIO,0.0111111111111111
78-07,IIWI,SBKO,0
78-07,IIWI,BROH,0
78-07,IIWI,BRNAIO,0
78-07,IIWI,BRKO,0
78-07,IIWI,TROH,0
78-07,IIWI,OTOT,0.0333333333333333
78-08,IIWI,FLOH,0.3875
78-08,IIWI,FLNAIO,0.0277777777777778
78-08,IIWI,FRNAIO,0
78-08,IIWI,FROL,0
78-08,IIWI,TBOH,0.0277777777777778
78-08,IIWI,TWOH,0.279166666666667
78-08,IIWI,TWNAIO,0.194444444444444
78-08,IIWI,TWKO,0
78-08,IIWI,SBOH,0
78-08,IIWI,SBNAIO,0
78-08,IIWI,SBKO,0
78-08,IIWI,BROH,0
78-08,IIWI,BRNAIO,0
78-08,IIWI,BRKO,0
78-08,IIWI,TROH,0
78-08,IIWI,OTOT,0.0833333333333333
78-09,IIWI,FLOH,0.25
78-09,IIWI,FLNAIO,0.1475
78-09,IIWI,FRNAIO,0
78-09,IIWI,FROL,0
78-09,IIWI,TBOH,0
78-09,IIWI,TWOH,0.05875
78-09,IIWI,TWNAIO,0.4975
78-09,IIWI,TWKO,0.0175
78-09,IIWI,SBOH,0
78-09,IIWI,SBNAIO,0
78-09,IIWI,SBKO,0
78-09,IIWI,BROH,0
78-09,IIWI,BRNAIO,0.0025
78-09,IIWI,BRKO,0
78-09,IIWI,TROH,0
78-09,IIWI,OTOT,0.02625
78-10,IIWI,FLOH,0.314912280701754
78-10,IIWI,FLNAIO,0.0526315789473684
78-10,IIWI,FRNAIO,0
78-10,IIWI,FROL,0
78-10,IIWI,TBOH,0.0508771929824561
78-10,IIWI,TWOH,0.159649122807018
78-10,IIWI,TWNAIO,0.291228070175439
78-10,IIWI,TWKO,0
78-10,IIWI,SBOH,0.0307017543859649
78-10,IIWI,SBNAIO,0.0263157894736842
78-10,IIWI,SBKO,0
78-10,IIWI,BROH,0
78-10,IIWI,BRNAIO,0.00350877192982456
78-10,IIWI,BRKO,0
78-10,IIWI,TROH,0
78-10,IIWI,OTOT,0.0701754385964912
78-11,IIWI,FLOH,0.25
78-11,IIWI,FLNAIO,0
78-11,IIWI,FRNAIO,0
78-11,IIWI,FROL,0
78-11,IIWI,TBOH,0.0740740740740741
78-11,IIWI,TWOH,0.138888888888889
78-11,IIWI,TWNAIO,0.296296296296296
78-11,IIWI,TWKO,0
78-11,IIWI,SBOH,0.12037037037037
78-11,IIWI,SBNAIO,0.0462962962962963
78-11,IIWI,SBKO,0
78-11,IIWI,BROH,0
78-11,IIWI,BRNAIO,0
78-11,IIWI,BRKO,0
78-11,IIWI,TROH,0
78-11,IIWI,OTOT,0.0740740740740741
78-12,IIWI,FLOH,0.216
78-12,IIWI,FLNAIO,0
78-12,IIWI,FRNAIO,0.04
78-12,IIWI,FROL,0
78-12,IIWI,TBOH,0
78-12,IIWI,TWOH,0.366
78-12,IIWI,TWNAIO,0.298
78-12,IIWI,TWKO,0.04
78-12,IIWI,SBOH,0.04
78-12,IIWI,SBNAIO,0
78-12,IIWI,SBKO,0
78-12,IIWI,BROH,0
78-12,IIWI,BRNAIO,0
78-12,IIWI,BRKO,0
78-12,IIWI,TROH,0
78-12,IIWI,OTOT,0
79-01,IIWI,FLOH,0.096969696969697
79-01,IIWI,FLNAIO,0.0181818181818182
79-01,IIWI,FRNAIO,0
79-01,IIWI,FROL,0
79-01,IIWI,TBOH,0
79-01,IIWI,TWOH,0.345454545454545
79-01,IIWI,TWNAIO,0.277272727272727
79-01,IIWI,TWKO,0.00909090909090909
79-01,IIWI,SBOH,0.05
79-01,IIWI,SBNAIO,0.0303030303030303
79-01,IIWI,SBKO,0.0303030303030303
79-01,IIWI,BROH,0.00909090909090909
79-01,IIWI,BRNAIO,0
79-01,IIWI,BRKO,0
79-01,IIWI,TROH,0
79-01,IIWI,OTOT,0.133333333333333
79-02,IIWI,FLOH,0.172222222222222
79-02,IIWI,FLNAIO,0
79-02,IIWI,FRNAIO,0.0111111111111111
79-02,IIWI,FROL,0.00666666666666667
79-02,IIWI,TBOH,0.0333333333333333
79-02,IIWI,TWOH,0.244666666666667
79-02,IIWI,TWNAIO,0.132222222222222
79-02,IIWI,TWKO,0.00444444444444444
79-02,IIWI,SBOH,0.122222222222222
79-02,IIWI,SBNAIO,0
79-02,IIWI,SBKO,0.0233333333333333
79-02,IIWI,BROH,0.0233333333333333
79-02,IIWI,BRNAIO,0.00444444444444444
79-02,IIWI,BRKO,0.022
79-02,IIWI,TROH,0
79-02,IIWI,OTOT,0.2
79-03,IIWI,FLOH,0.25
79-03,IIWI,FLNAIO,0
79-03,IIWI,FRNAIO,0
79-03,IIWI,FROL,0
79-03,IIWI,TBOH,0.0465116279069767
79-03,IIWI,TWOH,0.336046511627907
79-03,IIWI,TWNAIO,0.124418604651163
79-03,IIWI,TWKO,0
79-03,IIWI,SBOH,0.0127906976744186
79-03,IIWI,SBNAIO,0
79-03,IIWI,SBKO,0
79-03,IIWI,BROH,0.0232558139534884
79-03,IIWI,BRNAIO,0
79-03,IIWI,BRKO,0
79-03,IIWI,TROH,0
79-03,IIWI,OTOT,0.206976744186047
79-04,IIWI,FLOH,0.123846153846154
79-04,IIWI,FLNAIO,0.0153846153846154
79-04,IIWI,FRNAIO,0
79-04,IIWI,FROL,0
79-04,IIWI,TBOH,0.0923076923076923
79-04,IIWI,TWOH,0.293846153846154
79-04,IIWI,TWNAIO,0.0615384615384615
79-04,IIWI,TWKO,0.0153846153846154
79-04,IIWI,SBOH,0.0392307692307692
79-04,IIWI,SBNAIO,0
79-04,IIWI,SBKO,0
79-04,IIWI,BROH,0.0246153846153846
79-04,IIWI,BRNAIO,0
79-04,IIWI,BRKO,0
79-04,IIWI,TROH,0
79-04,IIWI,OTOT,0.333846153846154
79-05,IIWI,FLOH,0.425
79-05,IIWI,FLNAIO,0
79-05,IIWI,FRNAIO,0
79-05,IIWI,FROL,0
79-05,IIWI,TBOH,0.0277777777777778
79-05,IIWI,TWOH,0.343055555555556
79-05,IIWI,TWNAIO,0.0194444444444444
79-05,IIWI,TWKO,0.0194444444444444
79-05,IIWI,SBOH,0.0569444444444444
79-05,IIWI,SBNAIO,0.025
79-05,IIWI,SBKO,0
79-05,IIWI,BROH,0.00416666666666667
79-05,IIWI,BRNAIO,0
79-05,IIWI,BRKO,0
79-05,IIWI,TROH,0
79-05,IIWI,OTOT,0.0791666666666667
79-06,IIWI,FLOH,0.402857142857143
79-06,IIWI,FLNAIO,0.0571428571428571
79-06,IIWI,FRNAIO,0
79-06,IIWI,FROL,0
79-06,IIWI,TBOH,0.0571428571428571
79-06,IIWI,TWOH,0.202857142857143
79-06,IIWI,TWNAIO,0.175714285714286
79-06,IIWI,TWKO,0.00714285714285714
79-06,IIWI,SBOH,0.00285714285714286
79-06,IIWI,SBNAIO,0.0371428571428571
79-06,IIWI,SBKO,0.0285714285714286
79-06,IIWI,BROH,0.0285714285714286
79-06,IIWI,BRNAIO,0
79-06,IIWI,BRKO,0
79-06,IIWI,TROH,0
79-06,IIWI,OTOT,0
79-07,IIWI,FLOH,0.26375
79-07,IIWI,FLNAIO,0.05
79-07,IIWI,FRNAIO,0
79-07,IIWI,FROL,0
79-07,IIWI,TBOH,0.025
79-07,IIWI,TWOH,0.37375
79-07,IIWI,TWNAIO,0.20875
79-07,IIWI,TWKO,0.01
79-07,IIWI,SBOH,0.03375
79-07,IIWI,SBNAIO,0
79-07,IIWI,SBKO,0
79-07,IIWI,BROH,0
79-07,IIWI,BRNAIO,0
79-07,IIWI,BRKO,0
79-07,IIWI,TROH,0
79-07,IIWI,OTOT,0.035
79-08,IIWI,FLOH,0.602631578947368
79-08,IIWI,FLNAIO,0.0921052631578947
79-08,IIWI,FRNAIO,0
79-08,IIWI,FROL,0
79-08,IIWI,TBOH,0.00131578947368421
79-08,IIWI,TWOH,0.132894736842105
79-08,IIWI,TWNAIO,0.0973684210526316
79-08,IIWI,TWKO,0.0263157894736842
79-08,IIWI,SBOH,0.0342105263157895
79-08,IIWI,SBNAIO,0
79-08,IIWI,SBKO,0
79-08,IIWI,BROH,0
79-08,IIWI,BRNAIO,0
79-08,IIWI,BRKO,0
79-08,IIWI,TROH,0
79-08,IIWI,OTOT,0.0131578947368421
79-09,IIWI,FLOH,0.161870503597122
79-09,IIWI,FLNAIO,0.280575539568345
79-09,IIWI,FRNAIO,0
79-09,IIWI,FROL,0
79-09,IIWI,TBOH,0
79-09,IIWI,TWOH,0.287769784172662
79-09,IIWI,TWNAIO,0.143884892086331
79-09,IIWI,TWKO,0
79-09,IIWI,SBOH,0.0179856115107914
79-09,IIWI,SBNAIO,0.0359712230215827
79-09,IIWI,SBKO,0
79-09,IIWI,BROH,0
79-09,IIWI,BRNAIO,0
79-09,IIWI,BRKO,0
79-09,IIWI,TROH,0
79-09,IIWI,OTOT,0.0719424460431655
79-10,IIWI,FLOH,0.0555555555555556
79-10,IIWI,FLNAIO,0.138888888888889
79-10,IIWI,FRNAIO,0
79-10,IIWI,FROL,0
79-10,IIWI,TBOH,0.05
79-10,IIWI,TWOH,0.352777777777778
79-10,IIWI,TWNAIO,0.222222222222222
79-10,IIWI,TWKO,0.0555555555555556
79-10,IIWI,SBOH,0.0333333333333333
79-10,IIWI,SBNAIO,0
79-10,IIWI,SBKO,0
79-10,IIWI,BROH,0
79-10,IIWI,BRNAIO,0
79-10,IIWI,BRKO,0
79-10,IIWI,TROH,0.0138888888888889
79-10,IIWI,OTOT,0.0777777777777778
79-11,IIWI,FLOH,0.134285714285714
79-11,IIWI,FLNAIO,0.0342857142857143
79-11,IIWI,FRNAIO,0
79-11,IIWI,FROL,0
79-11,IIWI,TBOH,0
79-11,IIWI,TWOH,0.365714285714286
79-11,IIWI,TWNAIO,0.317142857142857
79-11,IIWI,TWKO,0.0285714285714286
79-11,IIWI,SBOH,0.0228571428571429
79-11,IIWI,SBNAIO,0
79-11,IIWI,SBKO,0
79-11,IIWI,BROH,0.0314285714285714
79-11,IIWI,BRNAIO,0
79-11,IIWI,BRKO,0
79-11,IIWI,TROH,0.00857142857142857
79-11,IIWI,OTOT,0.0571428571428571
79-12,IIWI,FLOH,0.0333333333333333
79-12,IIWI,FLNAIO,0
79-12,IIWI,FRNAIO,0
79-12,IIWI,FROL,0
79-12,IIWI,TBOH,0.025
79-12,IIWI,TWOH,0.591666666666667
79-12,IIWI,TWNAIO,0.127777777777778
79-12,IIWI,TWKO,0
79-12,IIWI,SBOH,0.127777777777778
79-12,IIWI,SBNAIO,0.0111111111111111
79-12,IIWI,SBKO,0
79-12,IIWI,BROH,0.0388888888888889
79-12,IIWI,BRNAIO,0
79-12,IIWI,BRKO,0
79-12,IIWI,TROH,0
79-12,IIWI,OTOT,0.0444444444444444
80-01,IIWI,FLOH,0.158181818181818
80-01,IIWI,FLNAIO,0
80-01,IIWI,FRNAIO,0.00727272727272727
80-01,IIWI,FROL,0
80-01,IIWI,TBOH,0.0145454545454545
80-01,IIWI,TWOH,0.372727272727273
80-01,IIWI,TWNAIO,0.0927272727272727
80-01,IIWI,TWKO,0.00363636363636364
80-01,IIWI,SBOH,0.205454545454545
80-01,IIWI,SBNAIO,0.0363636363636364
80-01,IIWI,SBKO,0
80-01,IIWI,BROH,0
80-01,IIWI,BRNAIO,0
80-01,IIWI,BRKO,0.0145454545454545
80-01,IIWI,TROH,0
80-01,IIWI,OTOT,0.0945454545454545
80-02,IIWI,FLOH,0.320877458396369
80-02,IIWI,FLNAIO,0.00953101361573374
80-02,IIWI,FRNAIO,0
80-02,IIWI,FROL,0
80-02,IIWI,TBOH,0
80-02,IIWI,TWOH,0.394742813918306
80-02,IIWI,TWNAIO,0.0373298033282905
80-02,IIWI,TWKO,0.0158850226928896
80-02,IIWI,SBOH,0.0850226936459909
80-02,IIWI,SBNAIO,0.0158850226928896
80-02,IIWI,SBKO,0.0158850226928896
80-02,IIWI,BROH,0
80-02,IIWI,BRNAIO,0
80-02,IIWI,BRKO,0
80-02,IIWI,TROH,0
80-02,IIWI,OTOT,0.104841149773071
80-03,IIWI,FLOH,0.255028490566038
80-03,IIWI,FLNAIO,0
80-03,IIWI,FRNAIO,0
80-03,IIWI,FROL,0
80-03,IIWI,TBOH,0.0471698113207547
80-03,IIWI,TWOH,0.288367735849057
80-03,IIWI,TWNAIO,0.135849056603774
80-03,IIWI,TWKO,0.0188679245283019
80-03,IIWI,SBOH,0.0509433962264151
80-03,IIWI,SBNAIO,0
80-03,IIWI,SBKO,0.0566037735849057
80-03,IIWI,BROH,0
80-03,IIWI,BRNAIO,0
80-03,IIWI,BRKO,0
80-03,IIWI,TROH,0
80-03,IIWI,OTOT,0.147169811320755
80-04,IIWI,FLOH,0.216949152542373
80-04,IIWI,FLNAIO,0
80-04,IIWI,FRNAIO,0
80-04,IIWI,FROL,0
80-04,IIWI,TBOH,0.0220338983050847
80-04,IIWI,TWOH,0.308474576271186
80-04,IIWI,TWNAIO,0.0728813559322034
80-04,IIWI,TWKO,0
80-04,IIWI,SBOH,0.115254237288136
80-04,IIWI,SBNAIO,0.0288135593220339
80-04,IIWI,SBKO,0.0338983050847458
80-04,IIWI,BROH,0.0186440677966102
80-04,IIWI,BRNAIO,0
80-04,IIWI,BRKO,0.00338983050847458
80-04,IIWI,TROH,0
80-04,IIWI,OTOT,0.179661016949153
80-05,IIWI,FLOH,0.309615384615385
80-05,IIWI,FLNAIO,0
80-05,IIWI,FRNAIO,0
80-05,IIWI,FROL,0
80-05,IIWI,TBOH,0.0201923076923077
80-05,IIWI,TWOH,0.277884615384615
80-05,IIWI,TWNAIO,0.0759615384615385
80-05,IIWI,TWKO,0
80-05,IIWI,SBOH,0.0576923076923077
